Gene	Sendai Day 0 rep1	Sendai Day 0 rep2	Sendai Day 0 rep3	Sendai Day 7 rep1	Sendai Day 7 rep2	Sendai Day 7 rep3	Sapporo Day 0 rep1	Sapporo Day 0 rep2	Sapporo Day 0 rep3	Sapporo Day 7 rep1	Sapporo Day 7 rep2	Sapporo Day 7 rep3	Sapporo Day 31 rep1	Sapporo Day 31 rep2	Sapporo Day 31 rep3
NA_NA_MSTRG.20026	10.304302	11.275294	6.176181	3.442601	4.07152	1.709557	2.016589	1.020069	12.065054	1.824953	6.183855	6.245631	3.642505	3.643305	2.17217
NA_NA_MSTRG.2007	1.533271	2.693496	0.28279	8.461681	21.344781	18.563162	0.408159	0.587585	2.080811	18.154136	5.170423	0.748391	20.843682	35.436783	14.498445
NA_NA_MSTRG.20076	0.575356	1.526143	0.929188	3.328195	3.158717	4.1856	0.592382	0.792175	0.28131	1.319091	0.371708	0.405735	4.030443	5.564435	4.803547
NA_NA_MSTRG.2009	0.687473	0.654184	0	1.543541	5.270842	4.913532	0.077948	0.08416	0.04247	2.541012	0.289846	0.150184	4.036257	4.072616	2.295293
NA_NA_MSTRG.20140	0.018886	4.174453	0	13.791463	23.040162	26.905065	0	0	0	14.700498	0	0	4.963937	3.538142	10.279965
NA_NA_MSTRG.20162	1.23363	7.427533	2.382689	38.035868	69.225694	54.35514	1.245169	3.27519	5.044291	21.975917	4.654482	2.468527	18.914449	38.061064	13.485716
NA_NA_MSTRG.20163	0.839174	1.304484	0.503325	12.872532	23.191142	16.555361	0.519763	1.67514	1.614179	9.36797	2.250591	1.147641	7.111039	13.886954	6.47439
NA_NA_MSTRG.20176	0	0	0	0.402334	0.655751	0.140551	0	0	0	0.717715	1.428692	0	2.124849	0.707593	0.689419
NA_NA_MSTRG.20192	0	0	0	2.107898	6.230959	4.693538	0.416573	0	0	4.037337	0.221444	0	1.169008	1.461423	1.70613
NA_NA_MSTRG.20202	1.060315	0.962527	0.427172	2.010115	1.926815	1.810985	1.221298	18.164733	1.075061	1.371577	1.73385	0.400559	1.602763	2.166531	1.996926
NA_NA_MSTRG.20213	15.26663	19.545062	23.56608	8.238831	7.90319	5.896343	0	3.238333	21.087837	4.980295	7.077181	6.117027	6.515203	15.45697	8.539129
NA_NA_MSTRG.20214	7.171977	0.579014	2.120336	0.350837	0.399971	0.489015	1.735433	0	1.271343	1.532267	1.240376	1.27416	0.849111	0.816542	1.999825
NA_NA_MSTRG.20225	0	0.510766	0	2.152861	2.287688	2.790005	0	0	0	0.245637	0.765191	0.191081	0.561931	3.232263	0.427098
NA_NA_MSTRG.20238	0	0.057859	0	0.211049	1.838806	6.073485	0	0	0	0	0	0	0	0.329655	0
NA_NA_MSTRG.2028	0.25609	0.640303	0.224589	0.259943	0	0	0	0	0	0.432978	0.228606	0.409544	1.055722	1.807394	4.501868
NA_NA_MSTRG.20304	0.270645	0.842089	0.429792	3.856312	6.778079	6.282378	0.353254	0.38568	0.452356	2.03466	0.426944	0.202425	2.649636	2.691941	3.176641
NA_NA_MSTRG.20359	0	0	0	1.106718	2.879795	1.096442	0	0	0	2.208673	0	0.255116	1.830679	5.120267	0.572314
NA_NA_MSTRG.20368	0	0	0	1.139833	2.479725	1.436345	0	0	0	2.315168	9.133527	0	0.093987	1.030814	0.279501
NA_NA_MSTRG.20421	0	0.31858	0	1.166918	2.66068	0.290013	0	0	0	0.395371	0.938573	0	3.385194	3.165133	1.099986
NA_NA_MSTRG.20434	0.994845	8.670363	0.447252	9.570275	17.972043	20.728728	0	0.457786	0.891722	5.777045	1.35008	0.412063	11.303492	43.793736	5.757755
NA_NA_MSTRG.20447	8.229945	12.423601	11.827656	19.333366	9.337081	6.82869	11.86846	80.983096	15.223153	10.189764	6.420572	4.105529	9.892725	7.075741	5.301851
NA_NA_MSTRG.20449	0	0	0	2.51249	8.441861	4.878087	0.037448	0	0	1.22412	10.88477	0	3.563812	2.645012	0.652933
NA_NA_MSTRG.2045	0	8.930637	0	0	42.804556	0	1.568015	0	0	0	0	0	4.643651	1.226654	5.557339
NA_NA_MSTRG.20450	0	0	0	1.987688	16.475868	11.992948	0	0.238525	0	2.554668	14.845152	0	3.293885	10.225673	1.480256
NA_NA_MSTRG.20507	0	0.573399	0.405804	5.331843	6.44064	6.196305	0	0.158494	0	5.708541	6.763943	0	8.279885	6.592817	8.863488
NA_NA_MSTRG.20531	0	0	0	4.879837	0.802696	1.339995	0	0	0	2.401574	0	0	1.505186	1.878659	5.393795
NA_NA_MSTRG.20532	0	0	0	3.882802	1.072946	1.124421	0	0	0	0.827036	0	0	0.568389	5.44563	7.572773
NA_NA_MSTRG.2054	0.446266	0.185967	0.262219	0.987497	1.591862	1.99414	0.496152	1.504416	1.639428	0.439637	0.200187	0.365988	0.187726	0.203455	0.328846
NA_NA_MSTRG.20540	0	0	0	1.845083	6.879235	8.728977	0	0	0	4.089465	2.375193	0.551297	13.516792	28.272154	14.784004
NA_NA_MSTRG.20545	0	0	0	0.537318	2.302871	7.943205	0	0	0	0	0	0	0	0	0
NA_NA_MSTRG.20550	0	0	0	4.492979	4.166512	3.134571	0	0.34445	0	0.355502	0	0	2.232129	0.516964	6.70371
NA_NA_MSTRG.20644	0.099967	0.083316	0	10.120725	19.995012	12.912223	0	0	0	5.485725	0	0	4.537421	10.197083	0.188092
NA_NA_MSTRG.20645	0	0	0	8.804642	10.302277	8.034708	0	0	0	2.672003	0	0	3.017467	5.766183	0
NA_NA_MSTRG.2065	2.31175	2.460601	1.75359	4.357368	6.718127	9.626863	0.613704	3.066291	1.214961	2.403659	5.331334	1.029588	16.147577	23.4384	14.282656
NA_NA_MSTRG.20713	0.265908	1.024981	0	0	6.083409	0	0.222145	2.360342	0.12226	8.993924	2.644479	2.155124	16.554834	6.134671	6.948102
NA_NA_MSTRG.20737	0	0.499424	0	3.835026	5.214632	4.137566	0	0	0	0.712657	2.11282	0.49144	6.473268	4.619479	10.580293
NA_NA_MSTRG.20786	0.145054	0.363286	0	0.590424	0.496819	0.814735	0	0	0	0.774367	0.771665	0.382585	1.634919	1.34825	1.772624
NA_NA_MSTRG.20788	1.064969	2.11373	0	16.192293	17.473778	27.526918	1.082437	0.951136	1.516918	17.357555	7.90623	3.00436	13.884617	28.187744	7.733672
NA_NA_MSTRG.20805	0	0	0	2.06928	2.349777	3.063133	0	0	0	2.936855	2.221497	0	1.409705	1.383046	0.281431
NA_NA_MSTRG.20833	0	6.511992	2.447045	0	0	0	2.504689	0	3.134009	2.382483	1.877113	1.682746	0	7.408745	0
NA_NA_MSTRG.20844	0.436466	1.572036	0.218849	2.813114	3.776615	3.758723	0.104892	0.172027	0.057874	1.00404	1.464691	0.051615	1.691219	2.716166	1.735653
NA_NA_MSTRG.20853	0.342097	9.664005	1.200068	18.615773	31.61522	24.593365	0.577364	2.490918	0.622868	8.587841	2.554066	0.185168	16.23458	21.173993	14.113887
NA_NA_MSTRG.20854	0.200191	2.309776	0.118028	4.436498	7.226607	11.644448	0.312314	1.254622	0.092818	5.181811	1.355337	0	5.04044	4.512819	3.526185
NA_NA_MSTRG.20934	0	0	0	7.241294	19.155669	21.967534	0	0	0	8.116281	5.502466	0.163768	8.202575	1.02944	0.437325
NA_NA_MSTRG.20989	0	1.473231	0.304878	0.598086	2.042128	5.44049	0	0	0	1.022357	0.528628	0	2.456307	1.360589	2.624042
NA_NA_MSTRG.21038	16.81659	1.868481	7.853181	13.947827	2.629149	4.355822	19.043052	16.992166	15.030455	16.2634	11.056573	16.17716	8.779	16.734664	10.271326
NA_NA_MSTRG.21040	0.286461	0.237254	1.314609	0.215077	0.330248	0.252992	1.897262	0	2.089557	2.538908	1.499885	2.69421	1.202617	0.679289	0.480496
NA_NA_MSTRG.21079	1.385908	0.621918	0.67354	0.505802	0.432478	0.527439	0.420499	3.061174	0.784133	0.45497	0.111766	0.102167	0	0	0.079999
NA_NA_MSTRG.21109	0	0	0	3.760613	3.060498	2.443237	0	0.225413	0	1.533736	0.221962	0	2.077293	1.999508	2.448247
NA_NA_MSTRG.21163	0	0.538326	0	1.503408	0	1.136754	0	0	0	4.674405	59.973576	0	0.496397	1.862241	0
NA_NA_MSTRG.21164	0	0	0	0.580305	0	0	0	0	0	2.652561	22.614539	0	0.590435	0	0
NA_NA_MSTRG.21173	0	0	0	0.543577	0.241057	0	0	0	0	1.594593	0	0	0	2.61019	1.40647
NA_NA_MSTRG.21176	0	0.168014	0.062252	1.745081	5.708445	4.030914	0	0	0	1.00515	0.127367	0	1.069578	0.753985	0.410247
NA_NA_MSTRG.21193	0	0.081581	0	1.34034	1.24147	2.75495	0	0	0	1.004277	0.43734	0	1.31641	1.269247	1.754695
NA_NA_MSTRG.21245	0	0	0	1.121671	1.156078	3.860127	0	0	0	0.223603	0	0	0	0	0
NA_NA_MSTRG.21286	0	0	0	0	5.252845	0.640623	0	23.387911	0	0	0	0	0	0	0
NA_NA_MSTRG.21320	0	0	0	0.379351	55.579917	3.953156	0	0	0	1.315156	3.683224	0	0.908687	0.442558	1.198775
NA_NA_MSTRG.21331	0	0	0	0.332555	22.491533	2.156131	0	0	0	0.056176	0	0	0	0	0.08424
NA_NA_MSTRG.21367	0	0.196938	0	0.979932	0.584904	2.317446	0	0	0	1.570084	0.113367	0	0.425243	1.795613	0.973743
NA_NA_MSTRG.21386	0	0.50227	0	0.407812	5.666263	0.703801	0	0	0	0	0	0	1.169529	0.471002	1.671843
NA_NA_MSTRG.21388	2.939846	7.623333	7.356261	3.006734	2.289994	4.009864	4.763882	1.124058	6.375909	2.420997	0.666334	2.238137	1.034822	1.723756	0.795436
NA_NA_MSTRG.21404	0	0.428364	0	0.786494	4.475726	7.969928	0	0	0	0.458454	0.690521	0	4.721817	4.214558	2.346052
NA_NA_MSTRG.21519	0	0	0	8.079367	9.809901	10.829861	0	4.735193	0	0	1.330976	0	2.767886	2.045617	1.507139
NA_NA_MSTRG.21521	0	0	0	0.772519	7.900091	4.630339	0	0	0	5.451025	10.199457	0	7.628015	5.760088	2.601268
NA_NA_MSTRG.21523	0.648966	4.784829	0.360215	15.384276	28.668082	26.296773	0.86478	0.187115	0.18885	4.553995	1.65825	0.333483	12.086898	11.415439	7.17827
NA_NA_MSTRG.21524	0.135265	0.679241	0	6.887783	15.959635	13.93894	0.114719	0.485536	0	2.770211	1.097684	0	5.23028	4.742528	4.347925
NA_NA_MSTRG.21544	0	0.120011	0	1.028984	2.631954	1.2117	0	0	0	0.504808	0.675008	0	0.241082	0.123625	0.277407
NA_NA_MSTRG.21612	0	10.039753	0	0	0	5.088589	0	0	0	12.28216	0	0	6.191199	19.258291	0
NA_NA_MSTRG.21651	0	0	0	0.345734	35.945532	1.598583	0	0	0	0.100934	0.102031	0	0	0	1.092905
NA_NA_MSTRG.21681	1.435247	5.490724	1.091238	6.497248	2.981142	8.498327	0.726526	3.0492	1.051351	5.431638	120.97109	0.706474	4.830004	6.441846	1.779098
NA_NA_MSTRG.2171	0	0	0	0	2.064487	0.563265	0	15.059449	0	0	0	0	0	0	0
NA_NA_MSTRG.21712	0.13612	3.080847	0.059092	4.128455	4.150986	6.003028	0	0.805204	0	3.607962	0	0	5.087562	4.817943	5.793404
NA_NA_MSTRG.21722	79.360674	83.838825	83.328506	36.334729	31.49975	51.081205	74.005817	24.95893	89.702701	60.544558	36.930701	39.2796	53.168068	66.378345	42.00989
NA_NA_MSTRG.21723	21.503696	9.031413	17.739387	7.421381	9.215559	7.069974	18.067642	6.175285	24.455124	17.115701	13.509914	12.354252	15.299714	17.594726	10.919767
NA_NA_MSTRG.21724	25.638334	3.676554	10.305056	3.765906	2.793853	2.412328	8.642168	5.588744	11.076081	11.501476	9.007879	7.652128	6.584092	12.62633	10.25212
NA_NA_MSTRG.21769	0.226984	11.816092	0.149484	0	11.020476	0	0.191543	0.517668	0.104494	11.237258	0.305591	0.186385	3.654414	12.095479	17.365305
NA_NA_MSTRG.21773	0.004429	1.083767	0.310737	0.655468	1.201362	0.863213	0	0.322827	0	0.462267	0.635771	0	1.631341	2.565718	2.271917
NA_NA_MSTRG.21805	0	0	0	0.455685	0.584073	1.415694	0	0	0	0	0	0	1.28032	0	2.275354
NA_NA_MSTRG.21828	0	0	0	6.123522	9.336873	0	1.773199	0	0	0	4.011159	0	0	0	0
NA_NA_MSTRG.2186	0.213234	2.213582	0.512921	6.291685	10.570997	9.345329	0.089858	0.776393	0.195837	5.336076	3.337943	0.043446	7.186218	8.681332	5.319634
NA_NA_MSTRG.21899	0	0	0	0	10.232631	0.62585	0	116.168097	0	0	0	0	0	1.047638	0
NA_NA_MSTRG.21900	0	0	0	0	3.287551	0.669351	0	58.555168	0	0	0	0	0	0	0
NA_NA_MSTRG.21959	0	0	0	0.697573	3.175494	2.045972	0	0	0	0.367179	0.114681	0	1.330397	2.422685	1.392353
NA_NA_MSTRG.2202	0	0.203031	0.265394	0.308708	2.801517	1.306872	0	0	0	0.805739	0	0	1.286996	0.736413	1.943307
NA_NA_MSTRG.22021	0.267563	1.609926	0.512128	6.062438	10.493621	11.055158	0.759013	1.023713	0	3.979031	0.282647	0.478357	2.51195	3.551866	3.344774
NA_NA_MSTRG.22029	3.50444	1.364342	16.748098	0.734284	0.534907	0.377106	3.053321	0.177058	4.881648	1.657603	3.626942	0.65276	0.810528	0.286523	0.49886
NA_NA_MSTRG.22031	0	0	0	0	0	0	2.444326	0	2.087991	0	0	0.169222	0	0	0
NA_NA_MSTRG.22077	0	0	0	1.662637	1.885751	2.960082	0	0	0	0.817385	0	0	0.353806	0	0.266003
NA_NA_MSTRG.22106	0	0	0	1.672334	1.792265	1.096568	0	0	0	0.454351	0	0	1.926126	4.8959	2.448073
NA_NA_MSTRG.22107	0	0	0	2.822814	1.138025	0.797063	0	0	0	0.689605	0.416178	0	2.193334	1.604002	1.937765
NA_NA_MSTRG.22137	6.699075	3.544603	2.350476	4.277203	3.628105	2.975295	4.025267	36.726823	2.467661	2.90784	10.93682	0.917605	5.707678	3.081363	3.923839
NA_NA_MSTRG.22169	0	0.179163	0	0	0	0.910154	0	0	0	0.352961	0.863063	0	0.360812	1.249893	3.03356
NA_NA_MSTRG.22170	63.62738	158.394448	77.39176	66.539941	75.632743	85.859932	82.37444	55.910209	91.010855	57.387456	61.520933	30.218551	50.11134	62.127353	48.043632
NA_NA_MSTRG.22173	0	0	0	0	0	0.775404	0	0	0	0	0.491696	0	3.687563	2.421925	0.176412
NA_NA_MSTRG.22243	0	0	0	4.082058	1.932934	2.94014	0	0	0	3.382294	0	0.16933	2.428446	3.287272	2.998827
NA_NA_MSTRG.22285	3.48237	1.239488	0	0	0	0	2.681613	1.980857	0	0	0	0	0	1.802649	0.752577
NA_NA_MSTRG.2231	0	0	0	28.104607	74.051559	93.946202	0	0	0.169625	85.897611	26.6703	0.304082	58.154296	97.747357	23.760794
NA_NA_MSTRG.22376	0	0	0	2.23275	3.501543	2.269504	0.262825	1.720363	0	0.896455	1.319516	0	0.378493	0.596766	0.555571
NA_NA_MSTRG.22396	0.152799	0.604852	0	1.396128	4.105184	3.560011	0	0.133222	0	1.094197	1.964678	0.039972	1.186908	1.027923	1.215649
NA_NA_MSTRG.22399	0.064197	3.684574	0.617617	6.969858	9.36377	15.075566	0.216152	0.467051	0.590335	4.4792	7.344876	0.105298	5.26737	7.92933	4.054915
NA_NA_MSTRG.22433	0.543779	0	0	0	0.629261	0.752082	0	0	0	2.106615	0.48786	0	2.744953	1.889928	1.3898
NA_NA_MSTRG.22436	0	13.060478	0	2.784102	4.1164	1.166573	0	0	0	0	0	0	5.70849	3.328955	11.434262
NA_NA_MSTRG.22439	0	0	0	3.80707	6.457642	2.139493	0	0	0	0.813558	0.90642	0	1.324456	4.088208	2.084951
NA_NA_MSTRG.22468	0.633323	2.639172	0	7.064951	6.225832	11.350194	0	0	0	1.401003	7.619507	0	0.799242	1.492428	2.438155
NA_NA_MSTRG.22538	36.698194	518.865074	6.282958	199.587954	107.817156	437.831159	6.040245	0	3.33779	141.544731	0.859649	2.286396	201.401523	178.578239	97.335213
NA_NA_MSTRG.22539	0	267.978041	0	0	1.647479	459.153755	0	0	0	0	0	0	0.397573	21.284645	53.539208
NA_NA_MSTRG.22549	0.595904	0	0	1.583427	0	0.880621	0	0	0	0.276898	1.191007	0	0.782204	1.106507	1.702974
NA_NA_MSTRG.22592	0.332262	4.409113	0.259104	3.822729	6.275631	10.309017	0.093669	0.669677	0	4.084771	0.959676	0.030344	9.331072	6.686323	7.786344
NA_NA_MSTRG.22631	0	0.059985	0	3.639306	5.73311	4.514779	0	0	0.066184	3.477835	1.350203	0.118053	2.478121	3.635441	2.113819
NA_NA_MSTRG.22647	0.157976	0	0.414247	1.917021	1.09686	2.004324	0	0.143934	0	0.420622	0.141731	0	1.456677	0.550924	1.519165
NA_NA_MSTRG.22691	0	0	0	0	1.805421	0	0	0	0	0	46.554516	0	0	0	0
NA_NA_MSTRG.22703	0.712966	2.11556	0.738346	0.362703	1.979716	1.237534	0.992071	2.612194	0.848583	1.399428	0.420384	0.41469	0.567217	0.579814	0.324711
NA_NA_MSTRG.22706	0	0	0.118487	0.553405	1.408685	1.590398	0	0	0	0.387586	0	0	1.314067	1.608779	0.780844
NA_NA_MSTRG.22723	0.137002	1.028207	0.477593	3.322903	4.883761	8.66831	0.11561	0	0	1.20254	0.446173	0	3.09536	3.213837	3.501502
NA_NA_MSTRG.2273	0.318888	16.402429	0	0.301499	5.059878	4.543889	0	0	0	0	55.177295	0	4.377632	4.211816	2.144291
NA_NA_MSTRG.2274	6.663262	6.692029	0	0	2.081526	0	0	0	0	0	39.427739	0	2.427998	8.864807	3.613194
NA_NA_MSTRG.22741	0	0	0	0.504184	1.645098	0.671794	0.119242	0.410295	0.259223	0.639092	0	0	1.276493	0.338041	1.650303
NA_NA_MSTRG.22744	0.420814	1.957341	0.215305	6.481106	9.79902	10.046988	0.355404	0.733402	0.677269	4.763206	1.758598	0.143774	9.07982	13.207657	6.617414
NA_NA_MSTRG.22754	0.215396	0.184122	0.424785	0.889124	0.635284	1.451732	0	0.301924	0.101575	1.075445	0.198201	0.178008	2.043571	3.003239	2.268446
NA_NA_MSTRG.22755	0	0	0	0	0	0.749715	0.359795	0.290745	0.098141	3.50184	0.858881	0.175054	5.743889	12.869416	5.676788
NA_NA_MSTRG.22763	0.252543	0.499676	0.390688	256.590883	283.718074	382.605922	0	0.102275	0	295.112112	23.3626	2.128489	102.506272	221.987588	130.860826
NA_NA_MSTRG.22764	0.712842	0.526456	1.040528	217.589775	204.503383	346.415994	0	0.439932	0	253.347905	41.114117	1.484541	69.313504	187.970045	60.747408
NA_NA_MSTRG.22765	0	0	0	92.029329	235.871717	114.40276	0	0.941884	0	164.912787	15.257099	2.049808	9.118753	237.907823	181.017748
NA_NA_MSTRG.22767	0.402659	0	0	92.442179	341.232774	147.487489	0	0.244579	0	71.781364	10.117556	0.586503	20.842951	46.256362	21.251947
NA_NA_MSTRG.22789	0.256674	2.193765	0.113116	1.370103	2.458648	2.942528	0.162992	0.233271	0.059304	1.419477	0.51697	0	1.999387	4.567968	1.482613
NA_NA_MSTRG.22797	0.575592	0.23866	0.252395	0.460098	2.329597	1.819615	0	0	0	1.595128	0.774602	0.464969	1.194904	1.0224	1.08947
NA_NA_MSTRG.22817	0.185879	0.103279	0.054338	0.503134	1.074778	0.522909	0.104571	0.056452	0	0.383834	0.111176	0	1.303457	4.541653	2.424897
NA_NA_MSTRG.22835	0	0	0.125635	3.993631	10.883855	8.777227	0	0	0.268567	0.278198	7.7286	0	0.270683	0	0.524522
NA_NA_MSTRG.22849	3.151702	5.628445	2.261153	2.262593	5.565661	4.901516	2.448331	10.363932	2.521354	5.573273	0.684575	1.253657	1.715798	1.602441	1.878329
NA_NA_MSTRG.22899	0	0.564434	0.505665	0	3.122952	0.481501	0	0	0	0.257382	0.303032	0	1.030471	1.616052	0.707668
NA_NA_MSTRG.22911	0	0.676577	0	1.924993	4.745347	4.281557	0	0	0	2.188896	0.277453	0	1.241686	4.103388	2.261967
NA_NA_MSTRG.22912	0	0	0	1.429922	3.736605	1.452058	0	0.537595	0	1.569714	0.529365	0	1.72628	3.477834	1.88789
NA_NA_MSTRG.22913	0.247619	0.105383	0	0.534777	3.635158	1.423876	0	0.775232	0	2.321582	1.07769	0.216038	0	0	0
NA_NA_MSTRG.22914	0	0	0	1.001087	2.584676	3.139609	0	0	0	0	0.479309	0	0	0	1.068495
NA_NA_MSTRG.22940	1.473999	0.28485	0.653973	0.676181	0.412765	1.219029	0	0.22534	0.102858	1.732874	0.285447	0.203853	2.000271	3.199533	2.790169
NA_NA_MSTRG.23	0	0	0	8.349943	32.809932	8.748203	0	0	0	5.285805	3.93261	0	20.198969	95.250342	14.501878
NA_NA_MSTRG.23059	0.459474	0.130252	0.06853	1.34721	1.858701	2.307629	0.065282	0.355625	0.071497	0.808997	0.34282	0.064086	2.081402	1.752582	3.154815
NA_NA_MSTRG.23068	0	0	0	3.039216	5.565143	1.273646	0.339035	26.191271	0	0	2.520453	0	1.013198	2.138543	1.181961
NA_NA_MSTRG.23075	0	14.319197	0	0.745149	1.981549	49.32341	0.143797	0	0	10.100963	0	0.720744	16.846748	20.394859	12.328208
NA_NA_MSTRG.23101	0	0	0	0	6.310628	1.551103	0	25.819475	0	1.278482	0	0	0	0	0
NA_NA_MSTRG.23109	0.338177	0.422774	0.14829	4.271085	2.538813	4.164752	0	0.154059	0	2.091222	0.298092	0	1.132372	2.763176	2.052759
NA_NA_MSTRG.23143	0	0.115756	0.121806	0.981927	1.282578	2.170374	0.116032	0.126545	0.183276	1.214807	0.248592	0	2.335857	3.618471	2.329211
NA_NA_MSTRG.23144	0.298037	0	0	0	4.05377	2.059947	0	0	0	1.490775	0	0	2.919467	4.162732	2.703985
NA_NA_MSTRG.23160	0	0	0	0	2.319104	0	0	17.478434	0	0	0	0	0	0	0
NA_NA_MSTRG.2318	2.664946	9.692617	1.558093	18.462107	22.282329	27.548675	1.491262	8.388978	1.021078	19.932367	3.080272	1.682879	20.197179	32.238649	19.05449
NA_NA_MSTRG.23194	0	1.695485	0	4.109336	14.55941	6.262599	0	0	0	0	0	0	2.128761	4.827065	5.613987
NA_NA_MSTRG.2324	0.659405	1.966709	0.880042	3.896129	6.829375	6.630206	0.388987	1.416534	0.747243	2.199287	2.011355	0.158924	5.747008	6.883014	5.154182
NA_NA_MSTRG.23243	0	0	0	0.440889	3.513409	1.575408	0	0	0	0	0	0	0	0	0
NA_NA_MSTRG.23323	0	0.277683	0.292196	7.441052	46.940425	102.432248	0	0	0	2.176514	3.174178	0	1.733758	18.022287	7.981102
NA_NA_MSTRG.23324	0	0	0	3.043487	17.20716	12.69068	0	0	0	1.234336	6.069391	0	0.228878	3.878947	5.342572
NA_NA_MSTRG.23325	0	1.891183	0.758907	32.566621	93.26909	62.859987	0	0	0	5.647633	22.363937	0	11.605883	22.762013	11.385771
NA_NA_MSTRG.23326	0	0	0	52.476689	128.510858	103.045221	0	0	0	0	17.18961	0	0	0	0
NA_NA_MSTRG.23337	0	0.050794	0	0.278689	12.045096	1.442516	0	0.027903	0	0.351583	0	0	0.127026	0.181329	0.215153
NA_NA_MSTRG.23373	0	0	0	0.186707	0.722714	0.323735	0	0	0	0.535307	0.574705	0.176285	1.796739	0.253273	1.027363
NA_NA_MSTRG.23374	0	0.157269	0	1.712028	2.043449	1.223055	0	0	0	0.411451	0	0	2.730226	3.029028	1.823629
NA_NA_MSTRG.23410	0	0	0	0.840646	0.81289	1.984	0	0.045659	0	1.258605	0	0	0.526645	1.180603	0.465776
NA_NA_MSTRG.23412	0	0	0	0.268727	3.037571	2.327717	0	0	0	0.465232	0.236331	0	0.702726	1.917063	0.589931
NA_NA_MSTRG.23439	0.405642	1.069304	0.652347	4.390227	4.836828	4.053502	0.171581	0.431338	0.125273	2.758613	5.92682	0.166753	2.505245	3.287804	2.82577
NA_NA_MSTRG.23493	111.766157	2.963829	20.258968	10.460474	4.493325	1.659814	9.329476	30.837325	19.716335	48.309777	47.265711	16.309404	6.900795	7.689549	24.402876
NA_NA_MSTRG.23494	42.638764	1.247943	8.309756	0.804168	0.907621	1.118092	2.005637	7.214667	8.694911	14.741242	15.530475	6.487577	2.62281	5.628942	9.612898
NA_NA_MSTRG.23503	2.358294	34.254938	0.492724	30.70564	37.500822	73.303523	0.947031	1.751956	0.12916	23.48835	5.75633	0	32.221496	71.448933	38.072297
NA_NA_MSTRG.23531	0	0	0	0.186707	0	0.306318	0	0	0.169144	0.993375	0.330048	0	1.694531	2.162908	2.709066
NA_NA_MSTRG.2359	0.53612	0	0.318902	4.336045	5.76959	6.312116	0.229283	0	0	2.266586	0.888196	0	2.881186	5.34555	5.052491
NA_NA_MSTRG.23621	6.457512	20.778366	1.689945	153.414547	115.446003	166.758576	0	7.000996	0.383348	186.730425	151.911716	18.512261	119.563323	57.302816	75.158097
NA_NA_MSTRG.23633	0.448632	2.789339	0	27.075898	26.047413	22.749104	0	4.369319	0.412546	16.993904	1.181017	0	1.507886	4.205703	12.754723
NA_NA_MSTRG.23663	0.442576	0.045084	0	3.993958	0.774023	3.95016	0	0.459141	0	4.229797	1.735933	0.050211	15.601837	3.438266	7.649402
NA_NA_MSTRG.23697	0	86.271291	0	0	0	0	0	0	0	0	78.651896	0	5.689449	0.585425	0.164122
NA_NA_MSTRG.23701	0	0	0	0.798349	1.672509	1.214362	0	0	0	0	0	0	7.305215	3.844883	6.658037
NA_NA_MSTRG.23705	1.58679	1.671382	1.022638	0.948213	2.087409	3.083526	2.307134	2.145639	0	1.364653	0.676033	1.267529	0.702454	1.570445	0.857686
NA_NA_MSTRG.23737	2.355862	3.178642	2.87813	3.965648	5.739747	4.895717	4.242341	5.955848	6.143029	2.458172	4.444114	3.126232	2.553574	3.807346	4.617164
NA_NA_MSTRG.23798	0	0	0	4.820083	9.876227	6.643827	0	0	0	2.049784	0.429904	0	6.766282	40.579043	4.696086
NA_NA_MSTRG.23816	24.885133	20.976922	28.675591	15.461148	10.681665	8.305995	19.023501	16.815231	26.676366	9.180201	20.770132	10.820358	14.571107	15.358576	15.176537
NA_NA_MSTRG.23843	0	0.142982	0	1.044831	0.595578	0.605293	0	0.312616	0	1.67106	0.615661	0	1.871297	3.247404	1.937856
NA_NA_MSTRG.23850	0	3.39118	0	21.743708	3.348752	109.369077	0	1.655552	0	23.530466	0	0	48.00751	184.25865	100.765923
NA_NA_MSTRG.23852	0	0	0	2.585667	0	17.510698	0	0	0	22.571182	0	0	10.814965	117.125485	31.311709
NA_NA_MSTRG.23853	0	0	0	1.363596	4.814001	5.449541	0	0	0	2.213766	0	0	3.719903	10.62841	6.194093
NA_NA_MSTRG.23929	0.47966	0	0	1.428985	1.090697	1.01541	0	0	0	0.419322	0	0	0.805077	5.089278	1.530863
NA_NA_MSTRG.2393	2.606522	7.159982	0.53324	6.517725	19.222856	15.077066	0.516033	2.590494	0.413831	4.21945	5.499906	0.268739	18.506787	14.657741	15.010523
NA_NA_MSTRG.23947	0	0	0	1.215736	1.286449	1.44985	0	0.267287	0	0.431659	0	0	0.925082	0.621648	0.853409
NA_NA_MSTRG.23957	0.154012	0.639173	0.41347	3.952087	6.924292	10.869417	0.131953	0.286372	0	0.828499	0.272823	0	4.200544	5.699251	2.207102
NA_NA_MSTRG.23969	0.714521	0.654892	0.349097	3.139074	3.865206	6.185773	0.134364	0.435215	0.146418	2.603733	0.926388	0.52037	3.005034	3.009249	2.654117
NA_NA_MSTRG.2399	0.306565	3.179728	0.268856	5.90538	8.843214	7.427029	0.258698	0.417577	0.412993	2.849389	1.232178	0.502836	6.687208	11.368158	3.417585
